"","ms_sub_class","ms_zoning","lot_frontage","lot_area","street","alley","lot_shape","land_contour","utilities","lot_config","land_slope","neighborhood","condition1","condition2","bldg_type","house_style","overall_qual","overall_cond","year_built","year_remod_add","roof_style","roof_matl","exterior1st","exterior2nd","mas_vnr_type","mas_vnr_area","exter_qual","exter_cond","foundation","bsmt_qual","bsmt_cond","bsmt_exposure","bsmt_fin_type1","bsmt_fin_sf1","bsmt_fin_type2","bsmt_fin_sf2","bsmt_unf_sf","total_bsmt_sf","heating","heating_qc","central_air","electrical","x1st_flr_sf","x2nd_flr_sf","low_qual_fin_sf","gr_liv_area","bsmt_full_bath","bsmt_half_bath","full_bath","half_bath","bedroom_abv_gr","kitchen_abv_gr","kitchen_qual","tot_rms_abv_grd","functional","fireplaces","fireplace_qu","garage_type","garage_yr_blt","garage_finish","garage_cars","garage_area","garage_qual","garage_cond","paved_drive","wood_deck_sf","open_porch_sf","enclosed_porch","x3ssn_porch","screen_porch","pool_area","pool_qc","fence","misc_feature","misc_val","mo_sold","yr_sold","sale_type","sale_condition","sale_price"
"428",20,4,77,8593,2,"0",1,4,1,5,1,13,3,3,1,3,4,6,1957,1957,4,2,9,9,4,0,4,5,2,5,5,5,6,288,7,0,619,907,2,1,2,6,907,0,0,907,0,0,1,0,3,1,4,5,7,0,1,7,1964,4,1,352,6,6,3,0,0,0,0,0,0,1,1,1,0,7,2008,9,5,109008
"429",20,4,64,6762,2,"0",4,4,1,5,1,6,3,3,1,3,7,5,2007,2007,2,2,13,14,3,108,3,5,3,4,5,5,4,664,7,0,544,1208,2,1,2,6,1208,0,0,1208,1,0,2,0,2,1,3,6,7,0,1,3,2007,3,2,628,6,6,3,105,54,0,0,0,0,1,1,1,0,9,2007,7,6,195400
"430",20,4,130,11457,2,"0",1,4,1,1,1,24,3,3,1,3,6,5,1988,1988,2,2,7,7,4,0,4,5,2,4,5,4,4,1005,7,0,387,1392,2,5,2,6,1412,0,0,1412,1,0,2,0,3,1,3,6,7,1,6,3,1988,4,2,576,6,6,3,0,0,169,0,0,0,1,1,1,0,3,2009,9,5,175000
"431",160,5,21,1680,2,"0",4,4,1,5,1,3,3,3,4,6,6,5,1971,1971,2,2,7,7,3,232,4,5,2,5,5,5,2,387,7,0,96,483,2,5,2,6,483,504,0,987,0,0,1,1,2,1,4,4,7,0,1,7,1971,4,1,264,6,6,3,0,0,0,0,0,0,1,1,1,0,7,2008,1,1,85400
"432",50,5,60,5586,2,"0",1,1,1,5,1,18,2,3,1,1,6,7,1920,1998,2,2,9,9,4,0,4,5,1,5,5,5,7,0,7,0,901,901,2,3,2,6,1088,110,0,1198,0,0,1,0,4,1,4,7,7,0,1,1,0,1,0,0,1,1,1,0,98,0,0,0,0,1,4,1,0,9,2008,3,1,79900
"433",160,5,24,1920,2,"0",4,4,1,5,1,3,3,3,5,6,5,5,1971,1971,2,2,7,7,3,376,4,5,2,5,5,5,2,471,7,0,294,765,2,1,2,6,765,600,0,1365,1,0,1,1,2,1,4,6,3,0,1,7,1971,4,2,440,6,6,3,240,36,0,0,0,0,1,1,1,0,8,2007,9,5,122500
"434",60,4,100,10839,2,"0",1,4,1,1,1,9,3,3,1,6,6,5,1997,1998,2,2,13,14,4,0,4,5,3,4,5,5,7,0,7,0,926,926,2,1,2,6,926,678,0,1604,0,0,2,1,3,1,4,7,7,1,6,3,1997,2,2,470,6,6,3,0,36,0,0,0,0,1,1,1,0,7,2008,9,5,181000
"435",180,5,21,1890,2,"0",4,4,1,5,1,11,3,3,4,7,4,7,1972,1972,2,2,6,6,4,0,4,3,2,4,5,2,2,495,7,0,135,630,2,3,2,6,630,0,0,630,1,0,1,0,1,1,4,3,7,0,1,1,0,1,0,0,1,1,3,88,0,0,0,0,0,1,1,1,0,6,2008,9,5,81000
"436",60,4,43,10667,2,"0",2,4,1,2,1,6,5,3,1,6,7,6,1996,1996,2,2,13,14,4,0,3,5,3,4,5,2,4,385,2,344,70,799,2,1,2,6,827,834,0,1661,1,0,2,1,3,1,3,6,7,1,6,3,1996,3,2,550,6,6,3,158,61,0,0,0,0,1,1,1,0,4,2009,5,5,212000
"437",50,5,40,4400,2,"0",4,4,1,5,1,18,3,3,1,1,6,8,1920,1950,2,2,12,13,4,0,4,5,1,3,5,5,7,0,7,0,648,648,2,5,2,2,734,384,0,1118,0,0,1,0,2,1,4,6,7,0,1,7,1990,4,2,440,6,6,3,0,0,0,0,0,0,1,1,1,0,10,2006,9,5,116000
"438",45,5,50,6000,2,"0",4,4,1,5,1,4,3,3,1,2,6,7,1926,2004,2,2,14,15,4,0,3,5,3,5,5,5,7,0,7,0,884,884,2,3,2,6,904,0,0,904,0,0,1,0,2,1,4,4,7,0,1,7,1926,4,1,180,6,6,3,0,0,105,0,0,0,1,1,1,0,1,2009,9,5,119000
"439",30,4,40,4280,2,"0",4,4,1,5,1,7,3,3,1,3,5,6,1913,2002,2,2,15,13,4,0,4,5,3,5,5,5,5,365,7,0,75,440,2,5,1,6,694,0,0,694,0,0,1,0,2,1,3,4,7,1,4,7,1990,4,1,352,4,6,2,0,0,34,0,0,0,1,4,1,0,3,2007,9,5,90350
"440",50,4,67,12354,2,"Grvl",4,4,1,1,1,8,3,3,1,1,6,8,1920,2000,2,2,14,15,4,0,4,5,1,5,2,4,7,0,7,0,684,684,2,3,2,6,684,512,0,1196,0,0,1,0,3,1,3,7,7,0,1,7,2005,4,2,528,6,6,3,0,46,0,0,0,0,1,2,4,800,8,2009,4,5,110000
"441",20,4,105,15431,2,"0",4,4,1,5,1,16,3,3,1,3,10,5,2008,2008,4,2,13,14,5,200,1,5,3,2,5,3,4,1767,2,539,788,3094,2,1,2,6,2402,0,0,2402,1,0,2,0,2,1,1,10,7,2,4,3,2008,2,3,672,6,6,3,0,72,0,0,170,0,1,1,1,0,4,2009,9,5,555000
"442",90,4,92,12108,2,"0",4,4,1,5,1,8,3,3,3,3,4,4,1955,1955,2,2,13,14,3,270,4,5,2,5,5,5,2,133,7,0,1307,1440,2,5,1,3,1440,0,0,1440,0,0,2,0,4,2,2,8,7,0,1,1,0,1,0,0,1,1,3,0,0,0,0,0,0,1,1,1,0,9,2008,9,5,118000
"443",50,5,52,6240,2,"0",4,4,1,5,1,4,3,3,1,1,5,7,1930,1992,2,2,9,9,4,0,4,5,3,5,5,5,7,0,7,0,1078,1078,2,5,2,6,1128,445,0,1573,0,0,2,0,3,1,4,8,7,1,4,7,1930,4,2,360,6,6,2,0,0,0,0,0,0,1,1,1,0,6,2008,9,5,162900
"444",120,4,53,3922,2,"0",4,4,1,5,1,1,3,3,5,3,7,5,2006,2007,2,2,15,16,3,72,3,5,3,2,5,2,7,0,7,0,1258,1258,2,1,2,6,1258,0,0,1258,0,0,2,0,2,1,3,6,7,1,4,3,2007,2,3,648,6,6,3,144,16,0,0,0,0,1,1,1,0,6,2007,7,6,172500
"445",60,4,70,8750,2,"0",4,4,1,5,1,6,3,3,1,6,7,5,1994,1995,2,2,13,14,4,0,3,3,3,4,5,5,4,642,7,0,273,915,2,1,2,6,933,975,0,1908,1,0,2,1,4,1,3,8,7,1,6,3,1994,4,2,493,6,6,3,144,133,0,0,0,0,1,1,1,0,7,2008,9,5,210000
"446",20,4,73,9855,2,"0",4,4,1,1,1,8,3,3,1,3,6,5,1956,1956,4,2,14,15,4,0,4,5,2,5,5,5,7,0,7,0,1436,1436,2,2,2,6,1689,0,0,1689,0,0,1,0,3,1,4,7,7,1,4,3,1956,4,2,480,6,6,3,0,0,0,0,0,0,1,4,1,0,11,2009,1,5,127500
"447",20,4,137,16492,2,"0",1,4,1,1,1,13,4,3,1,3,6,6,1966,2002,2,2,4,11,4,0,3,5,2,5,5,5,2,247,6,713,557,1517,2,1,2,6,1888,0,0,1888,0,0,2,1,2,1,3,6,5,1,4,3,1966,2,2,578,6,6,3,0,0,0,0,0,0,1,1,1,0,6,2010,9,5,190000
"448",60,4,0,11214,2,"0",1,4,1,1,1,9,3,3,1,6,7,5,1998,1999,2,2,13,14,4,0,3,5,3,4,5,5,7,0,7,0,930,930,2,3,2,6,956,930,0,1886,0,0,2,1,4,1,3,10,7,1,6,3,1998,2,2,431,6,6,3,89,0,0,0,0,0,1,1,1,0,7,2006,9,5,199900
"449",50,5,50,8600,2,"0",4,1,1,5,1,10,3,3,1,1,6,6,1937,1950,2,2,9,9,4,0,4,5,1,5,5,5,7,0,7,0,780,780,2,5,2,6,780,596,0,1376,0,0,2,0,3,1,4,7,7,1,4,7,1937,4,1,198,6,6,1,0,0,0,0,0,0,1,1,1,0,6,2006,9,5,119500
"450",50,5,50,6000,2,"0",4,4,1,5,1,18,3,3,1,1,3,7,1948,2002,2,2,9,9,4,0,4,3,2,5,5,5,2,331,7,0,318,649,2,1,2,6,679,504,0,1183,0,0,1,1,2,1,4,6,7,0,1,7,1981,4,1,308,6,6,3,0,176,0,0,0,0,1,1,1,0,6,2007,9,5,120000
"451",30,5,70,5684,2,"0",4,4,1,5,1,18,3,3,1,3,6,8,1930,2005,4,2,14,15,4,0,4,5,1,5,5,5,7,0,7,0,813,813,2,1,2,2,813,0,0,813,0,0,1,0,2,1,3,5,7,0,1,7,1932,4,1,270,3,3,1,0,113,0,0,0,0,1,1,1,0,6,2006,9,5,110000
"452",20,4,62,70761,2,"0",1,3,1,5,2,5,3,3,1,3,7,5,1975,1975,2,8,10,11,4,0,4,5,2,4,5,3,2,655,7,0,878,1533,2,5,2,6,1533,0,0,1533,1,0,2,0,2,1,3,5,7,2,6,3,1975,4,2,576,6,6,3,200,54,0,0,0,0,1,1,1,0,12,2006,9,5,280000
"453",60,4,0,9303,2,"0",1,4,1,1,1,24,3,3,1,6,6,5,1996,1997,4,2,13,14,3,42,3,5,3,2,5,5,2,742,7,0,130,872,2,1,2,6,888,868,0,1756,1,0,2,1,3,1,4,7,7,0,1,3,1996,2,2,422,6,6,3,144,122,0,0,0,0,1,1,1,0,7,2007,9,5,204000
"454",60,2,75,9000,2,"0",4,4,1,5,1,21,3,3,1,6,8,5,2008,2008,2,2,13,14,4,0,3,5,3,4,5,5,7,0,7,0,768,768,2,1,2,6,786,804,0,1590,0,0,2,1,3,1,3,6,7,0,1,3,2008,3,2,676,6,6,3,0,30,0,0,0,0,1,1,1,0,6,2009,9,5,210000
"455",90,4,63,9297,2,"0",4,4,1,5,1,12,3,3,3,3,5,5,1976,1976,2,2,10,11,4,0,4,5,2,5,5,5,2,1606,7,0,122,1728,2,5,2,6,1728,0,0,1728,2,0,2,0,4,2,4,8,7,0,1,7,1976,4,2,560,6,6,3,0,0,0,0,0,0,1,1,1,0,7,2006,9,4,188000
"456",20,4,80,9600,2,"0",4,4,1,5,1,17,3,3,1,3,7,6,1973,1973,4,2,7,7,3,320,4,5,2,5,5,5,2,916,7,0,326,1242,2,2,2,6,1242,0,0,1242,0,0,1,1,3,1,4,6,7,1,6,3,1973,4,2,528,6,6,3,0,0,0,0,0,0,1,1,1,0,9,2007,9,5,175500
"457",70,5,34,4571,2,"Grvl",4,4,1,5,1,18,3,3,1,6,5,5,1916,1950,2,2,1,1,4,0,4,5,1,5,5,5,7,0,7,0,624,624,2,2,1,6,624,720,0,1344,0,0,1,0,4,1,4,7,7,0,1,7,1916,4,3,513,3,3,3,0,0,96,0,0,0,1,1,1,0,5,2008,1,1,98000
"458",20,4,0,53227,2,"0",1,3,1,2,2,5,3,3,1,3,4,6,1954,1994,1,6,10,11,4,0,4,5,2,4,5,3,3,1116,7,0,248,1364,2,1,2,6,1663,0,0,1663,1,0,1,0,2,1,3,6,3,2,4,3,1954,2,2,529,6,6,3,224,137,0,0,0,0,1,1,1,0,3,2008,9,5,256000
"459",70,5,0,5100,2,"Grvl",4,4,1,5,1,18,3,3,1,6,8,7,1925,1996,4,2,12,16,4,0,4,3,3,5,5,5,7,0,7,0,588,588,2,2,2,6,833,833,0,1666,0,0,1,0,3,1,3,7,7,1,4,7,1925,4,1,228,6,6,3,192,63,0,0,0,0,1,4,1,0,6,2008,9,5,161000
"460",50,4,0,7015,2,"0",1,1,1,1,1,4,3,3,1,1,5,4,1950,1950,2,2,9,9,2,161,4,5,2,5,5,5,5,185,7,0,524,709,2,5,2,6,979,224,0,1203,1,0,1,0,3,1,3,5,7,1,6,7,1950,4,1,352,6,6,3,0,0,248,0,0,0,1,1,1,0,7,2009,9,5,110000
"461",60,2,75,8004,2,"0",1,4,1,5,1,21,7,3,1,6,8,5,2009,2009,2,2,13,14,5,110,3,5,3,4,5,5,4,544,7,0,288,832,2,1,2,6,832,1103,0,1935,1,0,2,1,3,1,4,8,7,0,1,5,2009,2,2,552,6,6,3,0,150,0,0,0,0,1,1,1,0,12,2009,7,6,263435
"462",70,4,60,7200,2,"0",4,4,1,5,1,23,2,3,1,6,7,9,1936,2007,2,2,14,15,4,0,3,3,3,4,3,5,2,350,3,210,0,560,2,1,2,6,575,560,0,1135,1,0,1,0,3,1,3,6,7,0,1,7,1971,3,2,576,6,6,3,256,0,0,0,0,0,1,4,1,0,4,2009,9,5,155000
"463",20,4,60,8281,2,"0",1,4,1,5,1,19,3,3,1,3,5,5,1965,1965,2,2,9,9,4,0,4,5,2,5,5,5,6,553,3,311,0,864,2,3,2,6,864,0,0,864,0,0,1,0,3,1,4,5,7,1,5,7,1965,4,1,360,6,6,3,0,0,236,0,0,0,1,3,1,0,12,2009,9,5,62383
"464",70,4,74,11988,2,"0",1,2,1,5,2,7,3,3,1,6,6,7,1934,1995,4,2,12,13,4,0,4,5,2,5,5,5,5,326,7,0,389,715,2,2,2,2,849,811,0,1660,0,0,1,1,3,1,4,6,7,1,4,7,1939,4,1,240,6,6,3,0,0,0,0,0,0,1,1,1,0,8,2008,9,5,188700
"465",20,4,60,8430,2,"0",4,2,1,5,2,6,3,3,1,3,5,5,1978,1978,2,2,7,7,3,136,4,5,2,4,5,5,6,616,7,0,424,1040,2,5,2,6,1040,0,0,1040,0,0,2,0,3,1,4,5,7,0,1,1,0,1,0,0,1,1,3,0,0,0,0,0,0,1,1,1,0,8,2009,9,5,124000
"466",120,5,0,3072,2,"0",4,4,1,5,1,1,3,3,5,3,7,5,2004,2004,4,2,13,14,3,18,3,5,3,4,5,5,7,0,7,0,1375,1375,2,1,2,6,1414,0,0,1414,0,0,2,0,2,1,3,6,7,1,6,3,2004,2,2,398,6,6,3,144,20,0,0,0,0,1,1,1,0,5,2006,9,5,178740
"467",20,4,85,10628,2,"0",4,4,1,5,1,13,3,3,1,3,7,5,1970,1970,1,6,10,11,4,0,4,3,2,5,3,3,4,778,7,0,499,1277,2,5,2,6,1277,0,0,1277,1,0,1,0,2,1,4,5,7,1,5,3,1970,4,2,526,6,6,3,0,0,0,0,176,0,1,3,1,0,4,2007,9,5,167000
"468",70,4,79,9480,2,"0",4,4,1,5,1,13,1,3,1,6,5,7,1942,1995,2,2,9,9,5,224,4,5,2,5,5,5,5,386,7,0,342,728,2,1,2,6,888,756,0,1644,0,0,1,1,3,1,3,7,7,2,4,3,1942,4,1,312,6,6,3,168,0,0,0,0,0,1,1,1,0,6,2007,9,5,146500
"469",20,4,98,11428,2,"0",1,4,1,5,1,16,3,3,1,3,8,5,2006,2006,2,2,13,14,5,248,3,5,3,4,5,5,7,0,7,0,1626,1626,2,1,2,6,1634,0,0,1634,0,0,2,0,3,1,3,7,7,1,4,3,2006,3,3,866,6,6,3,0,44,0,0,0,0,1,1,1,0,5,2007,9,5,250000
"470",60,4,76,9291,2,"0",1,4,1,1,1,20,8,3,1,6,6,5,1993,1993,2,2,7,7,3,120,3,5,3,4,5,5,4,426,7,0,406,832,2,1,2,6,832,878,0,1710,0,0,2,1,3,1,3,7,7,0,1,3,1993,3,2,506,6,6,3,144,70,0,0,0,0,1,1,1,0,6,2008,9,5,187000
"471",120,4,0,6820,2,"0",1,4,1,1,1,22,3,3,5,3,8,5,1985,1985,2,2,7,7,4,0,3,5,3,4,5,2,4,368,3,1120,0,1488,2,5,2,6,1502,0,0,1502,1,0,1,1,1,1,3,4,7,0,1,3,1985,3,2,528,6,6,3,0,54,0,0,140,0,1,1,1,0,6,2010,9,5,212000
"472",60,4,92,11952,2,"0",4,4,1,5,1,17,4,3,1,6,7,6,1977,1977,5,7,15,11,4,0,4,5,2,4,5,5,7,0,7,0,808,808,2,5,2,6,1161,808,0,1969,0,0,2,1,3,1,4,8,7,1,4,3,1977,3,2,534,6,6,3,0,0,0,0,276,0,1,1,1,0,11,2007,9,5,190000
"473",180,5,35,3675,2,"0",4,4,1,5,1,8,3,3,5,8,6,5,2005,2005,2,2,13,14,3,80,4,5,3,4,5,3,4,459,7,0,88,547,2,1,2,6,1072,0,0,1072,1,0,1,0,2,1,4,5,7,0,1,4,2005,3,2,525,6,6,3,0,28,0,0,0,0,1,1,1,0,6,2008,9,5,148000
"474",20,4,110,14977,2,"0",1,4,1,5,1,16,3,3,1,3,8,5,2006,2007,2,2,13,14,3,304,3,5,3,2,5,3,4,1350,7,0,626,1976,2,1,2,6,1976,0,0,1976,1,0,2,0,2,1,3,7,7,1,2,3,2006,3,3,908,6,6,3,250,63,0,0,0,0,1,1,1,0,7,2007,7,6,440000
"475",120,4,41,5330,2,"0",4,4,1,5,1,22,3,3,5,3,8,5,2000,2000,2,2,6,6,4,0,3,5,3,4,5,2,4,1196,7,0,298,1494,2,1,2,6,1652,0,0,1652,1,0,2,0,2,1,1,6,7,0,1,3,2000,3,2,499,6,6,3,96,48,0,0,0,0,1,1,1,0,8,2007,9,5,251000
"476",20,4,80,8480,2,"0",4,4,1,1,1,19,3,3,1,3,5,6,1963,1963,4,2,7,7,4,0,4,5,2,5,5,5,4,630,7,0,340,970,2,5,2,6,970,0,0,970,1,0,1,0,2,1,4,5,7,0,1,7,1996,4,2,624,6,6,3,0,24,0,0,192,0,1,1,1,0,7,2007,9,5,132500
"477",20,4,75,13125,2,"0",4,4,1,5,2,6,3,3,1,3,6,5,1997,1998,2,2,13,14,3,215,4,5,3,4,5,3,4,994,7,0,484,1478,2,1,2,6,1493,0,0,1493,1,0,2,0,3,1,3,7,7,1,6,3,1997,2,2,508,6,6,3,140,39,0,0,0,0,1,1,1,0,4,2008,9,5,208900
"478",60,4,105,13693,2,"0",4,4,1,5,1,16,3,3,1,6,9,5,2006,2006,4,2,13,14,3,772,1,5,3,4,5,2,7,0,7,0,2153,2153,2,1,2,6,2069,574,0,2643,0,0,2,1,3,1,1,9,7,1,4,5,2006,2,3,694,6,6,3,414,84,0,0,0,0,1,1,1,0,3,2007,9,5,380000
"479",20,4,79,10637,2,"0",4,4,1,5,1,6,3,3,1,3,8,5,2007,2008,4,2,13,14,5,336,3,5,3,2,5,3,4,1288,7,0,417,1705,2,1,2,6,1718,0,0,1718,1,0,2,0,3,1,3,7,7,1,4,3,2007,3,3,826,6,6,3,208,44,0,0,0,0,1,1,1,0,9,2009,9,5,297000
"480",30,5,50,5925,2,"0",4,1,1,5,1,18,3,3,1,3,4,7,1937,2000,4,2,12,13,2,435,4,5,1,3,5,5,6,168,7,0,739,907,2,5,2,6,1131,0,0,1131,0,0,1,0,2,1,4,7,7,0,1,7,1995,4,2,672,6,6,3,0,72,0,0,0,0,1,4,1,0,3,2007,9,3,89471
"481",20,4,98,16033,2,"0",1,4,1,3,1,16,3,3,1,3,9,5,2004,2005,4,2,13,14,3,378,3,5,3,2,5,3,4,1261,7,0,572,1833,2,1,2,6,1850,0,0,1850,1,0,2,0,3,1,3,8,7,1,4,3,2004,2,3,772,6,6,3,519,112,0,0,0,0,1,1,1,0,3,2006,9,5,326000
"482",20,4,72,11846,2,"0",1,2,1,5,1,16,3,3,1,3,9,5,2003,2004,4,2,13,14,3,562,3,5,3,2,5,3,4,1567,7,0,225,1792,2,1,2,6,1792,0,0,1792,1,0,2,0,2,1,1,6,7,1,4,3,2003,2,3,874,6,6,3,206,49,0,0,0,0,1,1,1,0,8,2006,9,5,374000
"483",70,5,50,2500,2,"Pave",4,4,1,1,1,18,3,3,1,6,7,8,1915,2005,2,2,12,13,4,0,3,5,3,5,5,5,2,299,7,0,611,910,2,1,2,6,916,910,0,1826,1,0,1,1,4,1,1,7,4,1,4,3,1915,4,1,164,3,3,3,0,0,0,0,0,0,1,1,1,0,6,2009,9,5,155000
"484",120,5,32,4500,2,"0",4,4,1,3,1,12,3,3,4,3,6,5,1998,1998,4,2,13,14,3,116,4,5,3,2,5,5,4,897,7,0,319,1216,2,1,2,6,1216,0,0,1216,1,0,2,0,2,1,4,5,7,0,1,3,1998,4,2,402,6,6,3,0,125,0,0,0,0,1,1,1,0,5,2006,9,5,164000
"485",20,4,0,7758,2,"0",1,4,1,1,1,19,3,3,1,3,5,7,1962,2001,2,2,7,11,4,0,4,3,2,5,5,5,2,588,7,0,411,999,2,3,2,6,999,0,0,999,1,0,1,0,3,1,3,6,7,0,1,7,1963,4,1,264,6,6,3,0,132,0,0,0,0,1,1,1,0,3,2007,9,5,132500
"486",20,4,80,9600,2,"0",4,4,1,5,1,13,3,3,1,3,5,7,1950,2007,2,2,9,9,4,0,3,5,2,5,5,5,2,607,7,0,506,1113,2,3,2,6,1113,0,0,1113,0,0,1,0,3,1,3,5,7,1,4,3,1950,4,1,264,6,6,3,0,80,120,0,0,0,1,1,1,0,7,2009,9,5,147000
"487",20,4,79,10289,2,"0",4,4,1,5,1,13,3,3,1,3,5,7,1965,1965,4,2,9,9,3,168,4,5,2,5,5,5,2,836,7,0,237,1073,2,5,2,6,1073,0,0,1073,1,0,1,1,3,1,4,6,7,0,1,3,1965,3,2,515,6,6,3,0,0,0,0,0,0,1,1,1,0,6,2007,9,5,156000
"488",20,4,70,12243,2,"0",1,4,1,5,1,17,3,3,1,3,5,6,1971,1971,2,2,10,11,4,0,4,5,2,4,5,2,2,998,7,0,486,1484,2,3,2,6,1484,0,0,1484,0,0,2,0,3,1,4,7,7,1,6,3,1971,4,2,487,6,6,3,224,0,0,0,180,0,1,1,1,0,2,2007,9,5,175000
"489",190,4,60,10800,2,"0",4,4,1,1,1,18,3,3,2,1,5,4,1900,1970,2,2,14,15,4,0,4,2,2,5,2,5,3,664,7,0,290,954,2,5,1,2,1766,648,0,2414,0,0,2,0,3,2,4,10,5,1,4,3,1970,4,2,520,6,3,1,142,0,0,0,0,0,1,1,1,0,5,2006,3,5,160000
"490",180,5,21,1526,2,"0",4,4,1,5,1,11,3,3,4,7,4,8,1970,2002,2,2,6,6,4,0,4,3,2,4,5,2,4,515,7,0,115,630,2,5,2,6,630,0,0,630,1,0,1,0,1,1,3,3,7,0,1,3,1970,4,1,286,6,6,3,0,0,0,0,0,0,1,1,1,0,5,2009,9,5,86000
"491",160,5,0,2665,2,"0",4,4,1,5,1,11,3,3,5,6,5,6,1976,1976,2,2,6,6,4,0,4,5,3,4,5,4,7,0,7,0,264,264,2,5,2,6,616,688,0,1304,0,0,1,1,3,1,4,4,7,1,4,5,1976,2,1,336,6,6,3,141,24,0,0,0,0,1,1,1,0,6,2008,9,5,115000
"492",50,4,79,9490,2,"0",4,4,1,5,1,13,1,3,1,1,6,7,1941,1950,2,2,14,15,4,0,4,5,2,5,5,5,3,403,6,165,238,806,2,5,2,2,958,620,0,1578,1,0,1,0,3,1,2,5,7,2,6,3,1941,4,1,240,6,6,3,0,0,32,0,0,0,1,4,1,0,8,2006,9,5,133000
"493",60,4,105,15578,2,"0",1,4,1,1,1,9,3,3,1,6,6,5,2006,2006,2,2,13,14,4,0,3,5,3,4,5,5,7,0,7,0,728,728,2,3,2,6,728,728,0,1456,0,0,2,1,3,1,4,8,7,0,1,3,2006,3,2,429,6,6,3,0,0,0,0,0,0,1,1,1,0,5,2006,7,6,172785
"494",20,4,70,7931,2,"0",4,4,1,5,1,13,3,3,1,3,5,6,1960,1960,2,2,4,15,4,0,4,5,2,5,5,5,3,374,5,532,363,1269,2,5,2,2,1269,0,0,1269,0,0,1,1,3,1,4,6,7,1,3,7,1964,4,1,308,6,6,3,0,0,0,0,0,0,1,1,1,0,6,2008,9,5,155000
"495",30,5,50,5784,2,"0",4,4,1,5,1,18,1,3,1,3,5,8,1938,1996,2,2,9,9,4,0,4,5,1,3,5,5,7,0,7,0,190,190,2,3,2,2,886,0,0,886,0,0,1,0,2,1,4,4,7,0,1,3,1938,4,1,273,6,6,3,144,20,80,0,0,0,1,1,1,0,12,2009,9,5,91300
"496",30,1,60,7879,2,"0",4,4,1,5,1,10,3,3,1,3,4,5,1920,1950,2,2,14,15,4,0,4,5,2,5,5,5,6,495,7,0,225,720,2,5,1,2,720,0,0,720,0,0,1,0,2,1,4,4,7,0,1,1,0,1,0,0,1,1,1,0,523,115,0,0,0,1,3,1,0,11,2009,9,1,34900
"497",20,4,0,12692,2,"0",1,4,1,5,1,14,3,3,1,3,8,5,1992,1993,4,2,4,4,4,0,3,5,3,4,5,5,4,1231,7,0,1969,3200,2,1,2,6,3228,0,0,3228,1,0,3,0,4,1,3,10,7,1,4,3,1992,3,2,546,6,6,3,264,75,291,0,0,0,1,1,1,0,5,2007,9,5,430000
"498",50,4,60,9120,2,"Pave",4,4,1,5,1,4,3,3,1,1,7,6,1925,1950,2,2,14,15,4,0,4,3,3,5,5,5,6,329,7,0,697,1026,2,1,2,6,1133,687,0,1820,1,0,2,0,4,1,4,8,7,0,1,7,1925,4,1,240,6,6,1,0,100,0,0,0,0,1,2,1,0,6,2008,9,5,184000
"499",20,4,65,7800,2,"0",4,4,1,5,1,19,3,3,1,3,5,7,1967,2004,4,2,7,7,3,89,4,5,3,5,5,5,2,450,7,0,414,864,2,1,2,6,899,0,0,899,0,0,1,0,3,1,3,5,7,0,1,3,1967,2,1,288,6,6,3,64,0,0,0,0,0,1,4,1,0,6,2009,9,5,130000
"500",20,4,70,7535,2,"0",1,4,1,5,1,13,3,3,1,3,5,7,1958,1985,2,2,9,9,4,0,4,5,2,5,5,5,3,111,5,279,522,912,2,2,2,6,912,0,0,912,0,1,1,0,2,1,4,5,7,0,1,3,1958,2,1,297,6,6,3,12,285,0,0,0,0,1,5,4,480,6,2007,9,5,120000
"501",160,5,21,1890,2,"0",4,4,1,5,1,3,3,3,4,6,6,5,1973,1973,2,2,7,7,3,285,4,5,2,5,5,5,3,356,7,0,316,672,2,5,2,6,672,546,0,1218,0,0,1,1,3,1,4,7,7,0,1,7,1973,4,1,264,6,6,3,144,28,0,0,0,0,1,1,1,0,5,2007,9,5,113000
"502",60,2,75,9803,2,"0",4,4,1,5,1,21,3,3,1,6,7,5,2005,2005,2,2,13,14,4,0,3,5,3,4,5,5,4,400,7,0,466,866,2,3,2,6,866,902,0,1768,0,0,2,1,3,1,3,7,7,0,1,3,2005,3,2,603,6,6,3,0,108,0,0,0,0,1,1,1,0,2,2008,9,5,226700
"503",20,4,70,9170,2,"0",4,4,1,1,1,8,2,3,1,3,5,7,1965,1965,4,2,9,9,4,0,4,5,2,5,5,5,2,698,4,96,420,1214,2,1,2,6,1214,0,0,1214,1,0,1,0,2,1,4,6,7,0,1,7,1965,4,2,461,3,3,3,0,0,184,0,0,0,1,2,4,400,4,2007,9,5,140000
"504",20,4,100,15602,2,"0",1,4,1,5,1,7,3,3,1,3,7,8,1959,1997,2,2,4,15,4,0,4,5,2,5,5,5,2,1247,7,0,254,1501,2,5,2,6,1801,0,0,1801,1,0,2,0,1,1,4,6,7,2,6,3,1959,2,2,484,6,6,3,0,54,0,0,161,0,1,3,1,0,3,2010,9,5,289000
"505",160,4,24,2308,2,"0",4,4,1,5,1,15,3,3,5,6,6,5,1974,1974,2,2,10,3,4,0,4,5,2,5,5,5,2,257,6,495,103,855,2,5,2,6,855,467,0,1322,0,1,2,1,3,1,4,6,7,1,3,3,1974,4,2,440,6,6,3,260,0,0,0,0,0,1,1,1,0,6,2009,9,5,147000
